Start Price,End Price,Rate of Change
4415.9501953125,4402.66015625,-0.30095536576946186
4408.85986328125,4429.10009765625,0.45908091893708786
4429.06982421875,4436.52001953125,0.16821128607549443
4437.77001953125,4432.35009765625,-0.12213165286047184
4435.7900390625,4436.75,0.02164126185068234
4442.18017578125,4442.41015625,0.005177198124557232
4446.080078125,4460.830078125,0.3317529090978579
4464.83984375,4468.0,0.07077871459205126
4461.64990234375,4479.7099609375,0.40478430600892434
4462.1201171875,4448.080078125,-0.3146495095105041
4440.93994140625,4400.27001953125,-0.9157953589014677
4382.43994140625,4405.7998046875,0.5330332781184497
4410.56005859375,4441.669921875,0.7053494991103006
4450.2900390625,4479.52978515625,0.6570301224661226
4484.39990234375,4486.22998046875,0.040809877906819114
4490.4501953125,4496.18994140625,0.12782117257956935
4493.75,4470.0,-0.5285118219749653
4474.10009765625,4509.3701171875,0.7883153877072653
4513.759765625,4528.7900390625,0.33298789075937507
4529.75,4522.68017578125,-0.1560753732269993
4528.7998046875,4524.08984375,-0.1040002018332758
4534.47998046875,4536.9501953125,0.05447625426487477
4532.419921875,4535.43017578125,0.06641604172026273
4535.3798828125,4520.02978515625,-0.3384523028472541
4518.08984375,4514.06982421875,-0.08897608658249692
4513.02001953125,4493.27978515625,-0.4374063108421651
4506.919921875,4458.580078125,-1.072569395239872
4474.81005859375,4468.72998046875,-0.13587343474665203
4479.330078125,4443.0498046875,-0.8099486486757533
4447.490234375,4480.7001953125,0.7467123970462625
4477.08984375,4473.75,-0.07459854205656402
4469.740234375,4432.990234375,-0.8221954313445403
4402.9501953125,4357.72998046875,-1.027043523951115
4374.4501953125,4354.18994140625,-0.46314972171726043
4367.43017578125,4395.64013671875,0.6459167016322998
4406.75,4448.97998046875,0.9583021607477167
4438.0400390625,4455.47998046875,0.3929649406663318
4442.1201171875,4443.10986328125,0.022280939453223327
4419.5400390625,4352.6298828125,-1.513961988320246
4362.41015625,4359.4599609375,-0.06762764634300313
4370.669921875,4307.5400390625,-1.444398317441861
4317.16015625,4357.0400390625,0.923752683920365
4348.83984375,4300.4599609375,-1.1124779148174395
4309.8701171875,4345.72021484375,0.8318138756265994
4319.56982421875,4363.5498046875,1.018156489152351
4383.72998046875,4399.759765625,0.3656654316682147
4406.509765625,4391.33984375,-0.3442616193282932
4385.43994140625,4361.18994140625,-0.5529661863804687
4368.31005859375,4350.64990234375,-0.4042789090773738
4358.009765625,4363.7998046875,0.13285970830470656
4386.75,4438.259765625,1.1742124722174732
4447.68994140625,4471.3701171875,0.5324151659223554
4463.72021484375,4486.4599609375,0.5094348435668249
4497.33984375,4519.6298828125,0.49562718933675204
4524.419921875,4536.18994140625,0.26014427781876387
4532.240234375,4549.77978515625,0.3869951695900939
4546.1201171875,4544.89990234375,-0.02684079637792099
4553.68994140625,4566.47998046875,0.28087197914380263
4578.68994140625,4574.7900390625,-0.08517506958665617
4580.22021484375,4551.68017578125,-0.6231149971786589
4562.83984375,4596.419921875,0.7359468943666011
4572.8701171875,4605.3798828125,0.7109269406714491
4610.6201171875,4613.669921875,0.0661473860344928
4613.33984375,4630.64990234375,0.37521750358801537
4630.64990234375,4660.56982421875,0.6461279195357952
4662.93017578125,4680.06005859375,0.36736305642041867
4699.259765625,4697.52978515625,-0.03681389314557105
4701.47998046875,4701.7001953125,0.004683947281809844
4707.25,4685.25,-0.467364172287429
4670.259765625,4646.7099609375,-0.5042504243733097
4659.39013671875,4649.27001953125,-0.21719832189512298
4655.240234375,4682.85009765625,0.5930921261028503
4689.2998046875,4682.7998046875,-0.13861344487939317
4679.419921875,4700.89990234375,0.45903083773988745
4701.5,4688.669921875,-0.27289329203445706
4700.72021484375,4704.5400390625,0.08126040360130153
4708.43994140625,4697.9599609375,-0.22257861625436787
4712.0,4682.93994140625,-0.6167245032629456
4678.47998046875,4690.7001953125,0.2612005372421327
4675.77978515625,4701.4599609375,0.5492169640404023
4664.6298828125,4594.6201171875,-1.5008643211535615
4628.75,4655.27001953125,0.5729412807183365
4640.25,4567.0,-1.5785787403695923
4602.81982421875,4513.0400390625,-1.9505387693833656
4504.72998046875,4577.10009765625,1.606536185326903
4589.490234375,4538.43017578125,-1.1125431363011364
4548.3701171875,4591.669921875,0.9519850753543024
4631.97021484375,4686.75,1.1826454535631743
4690.85986328125,4701.2099609375,0.22064393219818168
4691.0,4667.4501953125,-0.5020209909933916
4687.64013671875,4712.02001953125,0.5200886181840189
4710.2998046875,4668.97021484375,-0.8774301330590564
4642.990234375,4634.08984375,-0.1916952260443015
4636.4599609375,4709.85009765625,1.582891631483223
4719.1298828125,4668.669921875,-1.0692640844931978
4652.5,4620.64013671875,-0.6847901833691563
4587.89990234375,4568.02001953125,-0.433311171465277
4594.9599609375,4649.22998046875,1.181077093002077
4650.35986328125,4696.56005859375,0.9934757023277243
4703.9599609375,4725.7900390625,0.46407874017382716
4733.990234375,4791.18994140625,1.2082768277784952
4795.490234375,4786.35009765625,-0.19059858892489728
4788.64013671875,4793.06005859375,0.09230014678088962
4794.22998046875,4778.72998046875,-0.3233053079044094
4775.2099609375,4766.18017578125,-0.18909713353163668
4778.14013671875,4796.56005859375,0.3855040109319471
4804.509765625,4793.5400390625,-0.22832145416761354
4787.990234375,4700.580078125,-1.825612667762888
4693.39013671875,4696.0498046875,0.05666837597714455
4697.66015625,4677.02978515625,-0.4391626981850173
4655.33984375,4670.2900390625,0.3211407934604667
4669.14013671875,4713.06982421875,0.9408517674278181
4728.58984375,4726.35009765625,-0.04736604712524132
4733.56005859375,4659.02978515625,-1.5745078231803722
4637.990234375,4662.85009765625,0.5360050803254879
4632.240234375,4577.10986328125,-1.1901449040712027
4588.02978515625,4532.759765625,-1.2046569468678314
4547.35009765625,4482.72998046875,-1.4210499697572407
4471.3798828125,4397.93994140625,-1.6424446889101323
4356.31982421875,4410.1298828125,1.2352182751733602
4366.64013671875,4356.4501953125,-0.2333588545702117
4408.43017578125,4349.93017578125,-1.3270029844497375
4380.580078125,4326.509765625,-1.2343185499565956
4336.18994140625,4431.85009765625,2.206087776195913
4431.7900390625,4515.5498046875,1.8899759439578172
4519.56982421875,4546.5400390625,0.5967429621117105
4566.39013671875,4589.3798828125,0.5034555831944232
4535.41015625,4477.43994140625,-1.278169180881346
4482.7900390625,4500.52978515625,0.39573002391742557
4505.75,4483.8701171875,-0.4855991302779782
4480.02001953125,4521.5400390625,0.926782008790985
4547.0,4587.18017578125,0.8836634216241477
4553.240234375,4504.080078125,-1.0796741160034127
4506.27001953125,4418.64013671875,-1.9446212151666715
4412.60986328125,4401.669921875,-0.24792451055518824
4429.27978515625,4471.06982421875,0.9434951298978687
4455.75,4475.009765625,0.43224520282780676
4456.06005859375,4380.259765625,-1.7010608468475439
4384.56982421875,4348.8701171875,-0.814212305026093
4332.740234375,4304.759765625,-0.6457915138324972
4324.93017578125,4225.5,-2.299000717700351
4155.77001953125,4288.7001953125,3.1986894163176975
4298.3798828125,4384.64990234375,2.007035717717954
4354.169921875,4373.93994140625,0.45404795600481757
4363.14013671875,4306.259765625,-1.303656754342212
4322.56005859375,4386.5400390625,1.4801409257819425
4401.31005859375,4363.490234375,-0.8592856153114035
4342.1201171875,4328.8701171875,-0.3051504712537146
4327.009765625,4201.08984375,-2.910091002690675
4202.66015625,4170.7001953125,-0.7604697917334724
4223.10009765625,4277.8798828125,1.2971462643438612
4252.5498046875,4259.52001953125,0.1639067186483477
4279.5,4204.31005859375,-1.7569795865463256
4202.75,4173.10986328125,-0.7052557663137232
4188.81982421875,4262.4501953125,1.7577831986956536
4288.14013671875,4357.85986328125,1.6258733236234433
4345.10986328125,4411.669921875,1.5318383352334053
4407.33984375,4463.1201171875,1.265622244143514
4462.39990234375,4461.18017578125,-0.027333421235048276
4469.10009765625,4511.60986328125,0.9511929627016764
4493.10009765625,4456.240234375,-0.8203659495695929
4469.97998046875,4520.16015625,1.1226040385081948
4522.91015625,4543.06005859375,0.44550746416896614
4541.08984375,4575.52001953125,0.7581919091214853
4602.85986328125,4631.60009765625,0.6243995087548003
4624.2001953125,4602.4501953125,-0.4703516085235179
4599.02001953125,4530.41015625,-1.4918365867048995
4540.31982421875,4545.85986328125,0.12201869641316007
4547.97021484375,4582.64013671875,0.7623163793343163
4572.4501953125,4525.1201171875,-1.035114131445783
4494.169921875,4481.14990234375,-0.289709106633377
4474.64990234375,4500.2099609375,0.5712191825412319
4494.14990234375,4488.27978515625,-0.1306168533550398
4462.64013671875,4412.52978515625,-1.122885781226014
4437.58984375,4397.4501953125,-0.9045371440543017
4394.2998046875,4446.58984375,1.1899515596710315
4449.1201171875,4392.58984375,-1.2705944534766902
4385.6298828125,4391.68994140625,0.13817989104597422
4390.6298828125,4462.2099609375,1.63029178125914
4472.259765625,4459.4501953125,-0.2864227702281032
4489.169921875,4393.66015625,-2.1275595998181385
4385.830078125,4271.77978515625,-2.6004266224903088
4255.33984375,4296.1201171875,0.9583317651443453
4278.14013671875,4175.2001953125,-2.406184419316449
4186.52001953125,4183.9599609375,-0.061150038261052926
4222.580078125,4287.5,1.5374467902057438
4253.75,4131.93017578125,-2.8638219034675285
4130.60986328125,4155.3798828125,0.5996697909294522
4159.77978515625,4175.47998046875,0.37742852082037
4181.18017578125,4300.169921875,2.845841152289422
4270.43017578125,4146.8701171875,-2.8933866966024193
4128.169921875,4123.33984375,-0.11700289029784403
4081.27001953125,3991.239990234375,-2.205931704249632
4035.179931640625,4001.050048828125,-0.8458082016338603
3990.080078125,3935.179931640625,-1.3759159066845952
3903.949951171875,3930.080078125,0.6693253571368492
3963.89990234375,4023.889892578125,1.5134083027400487
4013.02001953125,4008.010009765625,-0.1248438767123371
4052.0,4088.85009765625,0.9094298533131786
4051.97998046875,3923.679931640625,-3.166354459956703
3899.0,3900.7900390625,0.04591020934855091
3927.760009765625,3901.360107421875,-0.6721363392394567
3919.419921875,3973.75,1.3861765059103235
3942.93994140625,3941.47998046875,-0.037027217233730036
3929.590087890625,3978.72998046875,1.2505093783077748
3984.60009765625,4057.840087890625,1.8380763047577828
4077.429931640625,4158.240234375,1.9818931064220537
4151.08984375,4132.14990234375,-0.45626430935400064
4149.77978515625,4101.22998046875,-1.169936893065085
4095.409912109375,4176.81982421875,1.9878330583871677
4137.56982421875,4108.5400390625,-0.7016143869362099
4134.72021484375,4121.43017578125,-0.3214253533960635
4096.47021484375,4160.68017578125,1.5674460589224406
4147.1201171875,4115.77001953125,-0.755948628695883
4101.64990234375,4017.820068359375,-2.0438076379086687
3974.389892578125,3900.860107421875,-1.8500898790418465
3838.14990234375,3749.6298828125,-2.3063200183295507
3763.52001953125,3735.47998046875,-0.7450482239228905
3764.050048828125,3789.989990234375,0.6891497474728311
3728.179931640625,3666.77001953125,-1.6471820897965865
3665.89990234375,3674.840087890625,0.24387424056939466
3715.31005859375,3764.7900390625,1.3317860336931944
3733.889892578125,3759.889892578125,0.6963247644682923
3774.7099609375,3795.72998046875,0.5568644941935987
3821.75,3911.739990234375,2.354680191911428
3920.760009765625,3900.110107421875,-0.526681110098968
3913.0,3821.550048828125,-2.3370802752843085
3825.090087890625,3818.830078125,-0.16365653152700332
3785.989990234375,3785.3798828125,-0.016114871498570202
3781.0,3825.330078125,1.1724432193864056
3792.610107421875,3831.389892578125,1.0225091443056762
3831.97998046875,3845.080078125,0.341862372011858
3858.85009765625,3902.6201171875,1.1342762331668337
3888.260009765625,3899.3798828125,0.28598583991159787
3880.93994140625,3854.429931640625,-0.6830821957017752
3851.949951171875,3818.800048828125,-0.8606005468390064
3779.669921875,3801.780029296875,0.5849745580668781
3763.989990234375,3790.3798828125,0.7011148447948385
3818.0,3863.159912109375,1.1828159274325563
3883.7900390625,3830.85009765625,-1.3630999841337732
3860.72998046875,3936.68994140625,1.9675025531901438
3935.320068359375,3959.89990234375,0.6245955489618478
3955.469970703125,3998.949951171875,1.099236773146858
3998.429931640625,3961.6298828125,-0.9203624787048676
3965.719970703125,3966.840087890625,0.028244989453993202
3953.219970703125,3921.050048828125,-0.8137650349185658
3951.429931640625,4023.610107421875,1.8266849477267828
4026.1298828125,4072.429931640625,1.149988951568089
4087.330078125,4130.2900390625,1.0510519120395392
4112.3798828125,4118.6298828125,0.15198012289967627
4104.2099609375,4091.18994140625,-0.3172357080941326
4107.9599609375,4155.169921875,1.1492312823498396
4154.85009765625,4151.93994140625,-0.07004238857237277
4115.8701171875,4145.18994140625,0.7123602879574132
4155.93017578125,4140.06005859375,-0.3818667907363642
4133.10986328125,4122.47021484375,-0.25742476705066947
4181.02001953125,4210.240234375,0.6988776592135522
4227.39990234375,4207.27001953125,-0.4761764507147671
4225.02001953125,4280.14990234375,1.3048431145331343
4269.3701171875,4297.14013671875,0.6504476953041458
4290.4599609375,4305.2001953125,0.3435583715779308
4280.39990234375,4274.0400390625,-0.14858105378816663
4273.1298828125,4283.740234375,0.24830397983401456
4266.31005859375,4228.47998046875,-0.8867165678405814
4195.080078125,4137.990234375,-1.360876137923842
4133.08984375,4128.72998046875,-0.10548677735237048
4126.5498046875,4140.77001953125,0.34460301018533046
4153.259765625,4199.1201171875,1.104201377965068
4198.740234375,4057.659912109375,-3.3600631234722096
4034.580078125,4030.610107421875,-0.09839860967563133
4041.25,3986.159912109375,-1.363194256495515
4000.669921875,3955.0,-1.1415568583972509
3936.72998046875,3966.85009765625,0.76510498146773
3994.659912109375,3924.260009765625,-1.7623503350145124
3930.889892578125,3908.18994140625,-0.5774761387932681
3909.429931640625,3979.8701171875,1.8018019705833221
3959.93994140625,4006.179931640625,1.167694230684577
4022.93994140625,4067.360107421875,1.1041717416267862
4083.669921875,4110.41015625,0.6548089068550951
4037.1201171875,3932.68994140625,-2.58674928537926
3940.72998046875,3946.010009765625,0.1339860716934211
3932.409912109375,3901.35009765625,-0.7898417293039594
3880.949951171875,3873.330078125,-0.19634041002188485
3849.909912109375,3899.889892578125,1.2982116883188533
3875.22998046875,3855.929931640625,-0.49803621786055796
3871.39990234375,3789.929931640625,-2.104405970920312
3782.360107421875,3757.989990234375,-0.6443098090972388
3727.139892578125,3693.22998046875,-0.9098105541168444
3682.719970703125,3655.0400390625,-0.7516165187911422
3686.43994140625,3647.2900390625,-1.0619975631236152
3651.93994140625,3719.0400390625,1.8373822881219624
3687.010009765625,3640.469970703125,-1.2622704831077594
3633.47998046875,3585.6201171875,-1.317190779597351
3609.780029296875,3678.429931640625,1.90177522692766
3726.4599609375,3790.929931640625,1.7300593962884199
3753.25,3783.280029296875,0.8001073548757743
3771.969970703125,3744.52001953125,-0.7277351459602981
3706.739990234375,3639.659912109375,-1.8096785396797839
3647.510009765625,3612.389892578125,-0.9628518384725883
3595.860107421875,3588.840087890625,-0.19522504551166053
3590.830078125,3577.030029296875,-0.3843136135066263
3520.3701171875,3669.909912109375,4.247842980821164
3690.409912109375,3583.070068359375,-2.908615744765502
3638.64990234375,3677.949951171875,1.0800722763355388
3746.260009765625,3719.97998046875,-0.7015004091645828
3703.110107421875,3695.159912109375,-0.21468968196667987
3689.050048828125,3665.780029296875,-0.6307862247258484
3657.10009765625,3752.75,2.6154575972653795
3762.010009765625,3797.340087890625,0.9391277012365281
3799.43994140625,3859.110107421875,1.5704989928999866
3825.969970703125,3830.60009765625,0.12101838196796118
3834.68994140625,3807.300048828125,-0.7142661596280359
3808.260009765625,3901.06005859375,2.436809687105274
3881.85009765625,3871.97998046875,-0.2542632234423296
3901.7900390625,3856.10009765625,-1.1709994886661845
3852.89990234375,3759.68994140625,-2.4192157413900017
3733.25,3719.889892578125,-0.35786800835398114
3766.97998046875,3770.550048828125,0.09477269265791938
3780.7099609375,3806.800048828125,0.6900843534730038
3817.02001953125,3828.110107421875,0.2905430894749911
3810.93994140625,3748.570068359375,-1.6366007863104843
3859.889892578125,3956.3701171875,2.499558984697702
3963.719970703125,3992.929931640625,0.7369330112469685
3977.969970703125,3957.25,-0.5208679516367151
4006.409912109375,3991.72998046875,-0.36641112523845604
3976.820068359375,3958.7900390625,-0.4533780504762247
3919.260009765625,3946.56005859375,0.6965613090252097
3966.389892578125,3965.340087890625,-0.026467511160826265
3956.22998046875,3949.93994140625,-0.1589907334394835
3965.510009765625,4003.580078125,0.9600295615348874
4000.300048828125,4027.260009765625,0.6739484690754093
4023.340087890625,4026.1201171875,0.06909754671851583
4005.360107421875,3963.93994140625,-1.0341184039575873
3964.18994140625,3957.6298828125,-0.16548295340820365
3957.179931640625,4080.110107421875,3.106509633244901
4087.139892578125,4076.570068359375,-0.2586117553241532
4040.169921875,4071.699951171875,0.7804134456365204
4052.02001953125,3998.840087890625,-1.312430130756783
3996.6298828125,3941.260009765625,-1.385414078120995
3933.280029296875,3933.919921875,0.016268675847099272
3947.7900390625,3963.510009765625,0.39819672646162546
3954.169921875,3934.3798828125,-0.5004852966236691
3939.2900390625,3990.56005859375,1.30150405334083
4069.3798828125,4019.64990234375,-1.2220530375841874
4015.5400390625,3995.320068359375,-0.5035429981130437
3958.3701171875,3895.75,-1.5819672070481583
3890.909912109375,3852.360107421875,-0.9907657992163852
3853.7900390625,3817.659912109375,-0.9375219352093782
3810.469970703125,3821.6201171875,0.29261866830346717
3839.489990234375,3878.43994140625,1.0144563801687985
3853.260009765625,3822.389892578125,-0.8011428533050818
3815.110107421875,3844.820068359375,0.7787445211529427
3843.340087890625,3829.25,-0.36661048901238896
3829.56005859375,3783.219970703125,-1.210062962366531
3805.449951171875,3849.280029296875,1.151771240914696
3829.06005859375,3839.5,0.27265023913164066
